,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,satisfaction,Class_Business,Class_Eco,Class_Eco Plus
924,0,-0.6293189909585603,1,0.22934526164575889,1.6289996722070303,1.5496484973284324,1.3393088432199074,1.2204373546257867,0.3879024266465155,1.199244534812203,0.42825326729793783,0.44647388390210063,1.1127302788894708,-0.2865546189302333,1.1232626099262748,1.2881049368379653,1,1.0,0.0,0.0
925,1,-0.2936857758682892,1,2.358022963257707,0.8951499234877628,0.8459664987232046,-0.9110000504567783,0.48118158224357904,1.1505890696793812,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,0.5081059992900481,1.1232626099262748,0.5254162419253208,1,1.0,0.0,0.0
926,1,0.24332736827614448,0,-0.584560918382339,0.8951499234877628,0.8459664987232046,-0.9110000504567783,0.48118158224357904,-1.137470859419216,-1.053421925920756,0.42825326729793783,0.44647388390210063,1.1127302788894708,-0.2865546189302333,0.2722416159674334,-0.9999611478999685,0,0.0,1.0,0.0
927,1,-0.2936857758682892,0,-0.9494491457266665,0.16130017476849517,0.142284500117977,-0.16089708589788312,-0.2580741901386287,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,0.27217258219097334,-1.8758758553707962,-0.578779377991408,-0.23727245298732386,0,0.0,1.0,0.0
928,1,-1.7033452792474277,0,-1.080534996836961,0.16130017476849517,-1.968761495697706,-1.6611030150156736,-2.475841507285252,-1.9001575024520818,-1.8043107461650756,-1.1407273786003505,1.210591432938727,0.27217258219097334,-1.0812152371505148,-0.578779377991408,-1.7626498428126132,0,0.0,1.0,0.0
929,1,0.713213869402524,1,1.725093517971434,-2.0402490713893076,-1.968761495697706,-1.6611030150156736,-0.9973299625208364,-0.3747842163863503,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,-1.8758758553707962,0.2722416159674334,-0.23727245298732386,1,1.0,0.0,0.0
930,1,-0.3608124188863434,1,-1.0492309129897266,0.8951499234877628,0.8459664987232046,-1.6611030150156736,-0.2580741901386287,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,1.1127302788894708,-1.8758758553707962,0.2722416159674334,-1.7626498428126132,1,1.0,0.0,0.0
931,1,-0.4279390619043976,1,1.0266211471300135,0.16130017476849517,0.142284500117977,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,1.210591432938727,0.27217258219097334,1.3027666175103296,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
932,1,1.5187335856191746,0,-0.05434799821980409,0.16130017476849517,0.8459664987232046,-0.16089708589788312,0.48118158224357904,0.3879024266465155,-0.30253310567643626,-0.3562370556512063,0.44647388390210063,-0.568385114507524,1.3027666175103296,-0.578779377991408,1.2881049368379653,0,0.0,0.0,1.0
933,0,-1.7033452792474277,1,0.07869435813094268,-1.30639932267004,-1.2650794970924784,0.5892058786610122,-1.7365857349030442,-1.9001575024520818,0.4483557145678834,-1.9252177015494945,-1.8458787632077784,-0.568385114507524,-1.0812152371505148,-0.578779377991408,0.5254162419253208,0,0.0,1.0,0.0
934,1,1.384480299583066,1,1.377813837791176,-1.30639932267004,-1.2650794970924784,1.3393088432199074,1.2204373546257867,1.1505890696793812,1.199244534812203,1.212743590247082,0.44647388390210063,1.1127302788894708,1.3027666175103296,1.1232626099262748,-0.23727245298732386,1,1.0,0.0,0.0
935,1,-0.4279390619043976,0,-0.9690141981311882,-1.30639932267004,-1.2650794970924784,-0.9110000504567783,-1.7365857349030442,-1.137470859419216,-1.053421925920756,-1.1407273786003505,1.210591432938727,0.27217258219097334,0.5081059992900481,-0.578779377991408,-0.9999611478999685,0,0.0,1.0,0.0
936,1,-0.7635722769946687,0,-0.6882556961263034,-0.5725495739507724,-0.5613974984872506,-0.16089708589788312,-0.9973299625208364,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,1.1127302788894708,1.3027666175103296,1.1232626099262748,-0.23727245298732386,0,0.0,0.0,1.0
937,1,0.04194743922198185,1,1.800418969728842,0.8951499234877628,0.8459664987232046,0.5892058786610122,1.2204373546257867,1.1505890696793812,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
938,0,-1.9047252083015902,1,-0.6148867496093474,1.6289996722070303,1.5496484973284324,-1.6611030150156736,1.2204373546257867,-1.9001575024520818,-1.8043107461650756,1.212743590247082,1.210591432938727,0.27217258219097334,1.3027666175103296,1.1232626099262748,-1.7626498428126132,1,1.0,0.0,0.0
939,1,1.048847084492795,1,1.169446029683021,-1.30639932267004,-1.2650794970924784,-0.16089708589788312,1.2204373546257867,1.1505890696793812,0.4483557145678834,0.42825326729793783,1.210591432938727,0.27217258219097334,1.3027666175103296,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
940,0,-0.6964456339766145,1,-0.5376047926114872,-1.30639932267004,-1.2650794970924784,-0.16089708589788312,-1.7365857349030442,1.1505890696793812,-0.30253310567643626,1.212743590247082,-1.0817612141711521,0.27217258219097334,-0.2865546189302333,1.1232626099262748,-0.23727245298732386,0,1.0,0.0,0.0
941,1,0.17620072525809027,1,2.2494369224126123,-0.5725495739507724,-0.5613974984872506,-0.16089708589788312,1.2204373546257867,-1.137470859419216,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,1.3027666175103296,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
942,1,1.1831003705289034,1,-0.5258657611687743,0.16130017476849517,-1.2650794970924784,1.3393088432199074,0.48118158224357904,0.3879024266465155,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,-0.568385114507524,0.5081059992900481,-0.578779377991408,-0.23727245298732386,0,1.0,0.0,0.0
943,1,0.6460872263844698,1,2.021504061899936,0.8951499234877628,0.8459664987232046,-0.9110000504567783,1.2204373546257867,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,1.3027666175103296,0.2722416159674334,-0.23727245298732386,1,1.0,0.0,0.0
944,0,0.3104540112941987,1,-0.7860809581489113,-0.5725495739507724,0.142284500117977,-1.6611030150156736,-0.2580741901386287,-1.9001575024520818,-1.8043107461650756,-1.1407273786003505,-1.0817612141711521,-0.568385114507524,1.3027666175103296,0.2722416159674334,-1.7626498428126132,0,0.0,1.0,0.0
945,1,1.1831003705289034,0,-0.3683670893123755,0.8951499234877628,0.8459664987232046,-0.16089708589788312,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,-0.23727245298732386,0,0.0,1.0,0.0
946,0,-0.6964456339766145,1,-0.2372812382020809,-0.5725495739507724,-0.5613974984872506,-1.6611030150156736,-0.9973299625208364,-1.9001575024520818,-1.8043107461650756,-1.1407273786003505,1.210591432938727,-0.568385114507524,-1.0812152371505148,0.2722416159674334,-1.7626498428126132,0,0.0,1.0,0.0
947,1,0.8474671554386324,1,0.8290141178443454,0.8951499234877628,0.8459664987232046,1.3393088432199074,0.48118158224357904,1.1505890696793812,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,1.3027666175103296,0.2722416159674334,-0.23727245298732386,1,1.0,0.0,0.0
948,1,-0.226559132850235,1,-0.7919504738702678,0.8951499234877628,0.8459664987232046,-1.6611030150156736,1.2204373546257867,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,-1.8758758553707962,0.2722416159674334,-0.9999611478999685,1,1.0,0.0,0.0
949,1,0.8474671554386324,1,0.9865127897007442,-1.30639932267004,-1.2650794970924784,-0.9110000504567783,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
950,1,-0.8978255630307771,1,2.205415554502439,1.6289996722070303,1.5496484973284324,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,1.210591432938727,0.27217258219097334,-0.2865546189302333,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
951,1,-0.15943248983218078,0,0.16575884133106372,-1.30639932267004,-1.2650794970924784,-0.16089708589788312,-1.7365857349030442,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,-1.0817612141711521,1.1127302788894708,1.3027666175103296,0.2722416159674334,-0.23727245298732386,0,0.0,1.0,0.0
952,1,0.5118339403483614,0,-0.7185815273533118,1.6289996722070303,1.5496484973284324,0.5892058786610122,1.2204373546257867,0.3879024266465155,0.4483557145678834,-0.3562370556512063,1.210591432938727,0.27217258219097334,0.5081059992900481,0.2722416159674334,0.5254162419253208,1,0.0,1.0,0.0
953,1,0.9145937984566866,0,-0.40749719412141866,-0.5725495739507724,0.142284500117977,-1.6611030150156736,-0.9973299625208364,0.3879024266465155,-1.8043107461650756,-1.9252177015494945,-0.31764366513452574,-2.249500507904519,-0.2865546189302333,-2.2808213659090906,0.5254162419253208,0,0.0,1.0,0.0
954,1,-1.770471922265482,0,-0.11597791329404708,0.16130017476849517,0.142284500117977,0.5892058786610122,-0.2580741901386287,0.3879024266465155,0.4483557145678834,-1.9252177015494945,-0.31764366513452574,0.27217258219097334,-0.2865546189302333,-0.578779377991408,0.5254162419253208,0,0.0,1.0,0.0
955,1,-0.15943248983218078,1,-0.905427777816493,0.8951499234877628,-1.2650794970924784,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,-0.3562370556512063,-1.8458787632077784,-0.568385114507524,-1.0812152371505148,-0.578779377991408,0.5254162419253208,0,0.0,1.0,0.0
956,1,-0.49506570492245183,1,0.012173179955569295,0.16130017476849517,1.5496484973284324,-0.16089708589788312,-0.2580741901386287,-0.3747842163863503,-0.30253310567643626,-1.1407273786003505,-0.31764366513452574,0.27217258219097334,0.5081059992900481,0.2722416159674334,-0.23727245298732386,0,1.0,0.0,0.0
957,1,-0.4279390619043976,1,1.5000954153194357,0.16130017476849517,0.142284500117977,1.3393088432199074,0.48118158224357904,1.1505890696793812,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,0.5081059992900481,1.1232626099262748,0.5254162419253208,1,1.0,0.0,0.0
958,1,0.6460872263844698,1,0.8544486859702235,1.6289996722070303,1.5496484973284324,-1.6611030150156736,1.2204373546257867,-1.137470859419216,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,-0.2865546189302333,1.1232626099262748,-1.7626498428126132,1,1.0,0.0,0.0
959,0,-0.6293189909585603,1,-0.114999660673821,-0.5725495739507724,-0.5613974984872506,-0.16089708589788312,-0.9973299625208364,-0.3747842163863503,-0.30253310567643626,0.42825326729793783,-0.31764366513452574,-1.4089428112060216,-0.2865546189302333,-1.4298003719502494,-0.23727245298732386,0,0.0,1.0,0.0
960,1,0.9817204414747408,0,-0.720538032593764,0.8951499234877628,0.8459664987232046,-0.16089708589788312,0.48118158224357904,-0.3747842163863503,-0.30253310567643626,1.212743590247082,1.210591432938727,1.1127302788894708,-0.2865546189302333,1.1232626099262748,-0.23727245298732386,0,0.0,0.0,1.0
961,1,-1.434838707175211,0,-0.9015147673355887,1.6289996722070303,1.5496484973284324,-1.6611030150156736,1.2204373546257867,-1.9001575024520818,-1.8043107461650756,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,1.1232626099262748,-1.7626498428126132,1,0.0,1.0,0.0
962,1,0.4447072973303071,1,2.4206311309521764,-0.5725495739507724,1.5496484973284324,1.3393088432199074,0.48118158224357904,-0.3747842163863503,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,0.5081059992900481,-1.4298003719502494,-0.23727245298732386,0,1.0,0.0,0.0
963,1,1.317353656565012,1,-0.13065170259743827,-1.30639932267004,-1.2650794970924784,-1.6611030150156736,-1.7365857349030442,-1.9001575024520818,-1.8043107461650756,0.42825326729793783,-1.0817612141711521,0.27217258219097334,-1.8758758553707962,0.2722416159674334,-1.7626498428126132,0,0.0,1.0,0.0
964,1,-0.226559132850235,0,-0.25684629060660247,-1.30639932267004,-1.2650794970924784,-1.6611030150156736,-1.7365857349030442,-1.9001575024520818,-1.8043107461650756,-1.1407273786003505,-1.0817612141711521,-0.568385114507524,-1.0812152371505148,-0.578779377991408,-1.7626498428126132,0,0.0,1.0,0.0
965,1,0.04194743922198185,1,2.427478899293759,0.16130017476849517,-1.2650794970924784,-0.9110000504567783,-0.2580741901386287,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,-0.568385114507524,-1.8758758553707962,-0.578779377991408,-1.7626498428126132,0,1.0,0.0,0.0
966,1,0.04194743922198185,1,-0.6814079277847208,0.16130017476849517,0.142284500117977,-0.16089708589788312,0.48118158224357904,1.1505890696793812,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,0.5081059992900481,1.1232626099262748,-0.23727245298732386,1,1.0,0.0,0.0
967,1,-1.7033452792474277,0,-0.7665159057443898,-0.5725495739507724,-0.5613974984872506,-1.6611030150156736,-0.9973299625208364,-1.9001575024520818,-1.8043107461650756,-0.3562370556512063,-0.31764366513452574,0.27217258219097334,1.3027666175103296,1.1232626099262748,-1.7626498428126132,0,0.0,1.0,0.0
968,1,-2.1732317803738073,0,0.32814877628859285,-1.30639932267004,-1.2650794970924784,-0.16089708589788312,-1.7365857349030442,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,-1.0817612141711521,1.1127302788894708,0.5081059992900481,1.1232626099262748,-0.23727245298732386,0,0.0,1.0,0.0
969,0,-1.9718518513196446,1,-0.6236910231913821,0.16130017476849517,-0.5613974984872506,-0.9110000504567783,-0.9973299625208364,-1.137470859419216,-1.053421925920756,-0.3562370556512063,-1.0817612141711521,0.27217258219097334,1.3027666175103296,0.2722416159674334,-0.9999611478999685,0,0.0,1.0,0.0
970,1,0.7803405124205782,1,-1.0854262599380915,1.6289996722070303,1.5496484973284324,-0.9110000504567783,1.2204373546257867,1.1505890696793812,-0.30253310567643626,-0.3562370556512063,0.44647388390210063,1.1127302788894708,0.5081059992900481,-0.578779377991408,1.2881049368379653,1,1.0,0.0,0.0
971,1,-0.49506570492245183,0,-0.7831462002882331,0.16130017476849517,0.142284500117977,-0.9110000504567783,-0.2580741901386287,-1.137470859419216,-1.053421925920756,1.212743590247082,1.210591432938727,-0.568385114507524,1.3027666175103296,-1.4298003719502494,-0.9999611478999685,0,0.0,1.0,0.0
972,1,0.6460872263844698,1,1.862048884803085,0.8951499234877628,0.8459664987232046,-0.16089708589788312,1.2204373546257867,0.3879024266465155,0.4483557145678834,0.42825326729793783,1.210591432938727,0.27217258219097334,1.3027666175103296,0.2722416159674334,1.2881049368379653,1,1.0,0.0,0.0
973,1,0.04194743922198185,1,-1.014992071281814,0.16130017476849517,0.142284500117977,-0.16089708589788312,-0.2580741901386287,-0.3747842163863503,-0.30253310567643626,-1.1407273786003505,-0.31764366513452574,1.1127302788894708,1.3027666175103296,-0.578779377991408,-0.23727245298732386,1,0.0,1.0,0.0
974,0,0.04194743922198185,1,1.3269447015394198,-0.5725495739507724,-0.5613974984872506,1.3393088432199074,-0.9973299625208364,1.1505890696793812,1.199244534812203,0.42825326729793783,1.210591432938727,0.27217258219097334,-0.2865546189302333,0.2722416159674334,1.2881049368379653,0,1.0,0.0,0.0
975,1,0.3775806543122529,0,0.9962953159030049,0.16130017476849517,0.142284500117977,1.3393088432199074,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,-0.31764366513452574,0.27217258219097334,-1.8758758553707962,0.2722416159674334,0.5254162419253208,0,0.0,1.0,0.0
976,0,-0.7635722769946687,1,-0.21575968055710715,-0.5725495739507724,-0.5613974984872506,0.5892058786610122,-0.9973299625208364,0.3879024266465155,0.4483557145678834,-1.1407273786003505,-1.8458787632077784,-0.568385114507524,-1.0812152371505148,0.2722416159674334,0.5254162419253208,0,0.0,1.0,0.0
977,0,-1.166332135102994,1,0.24304079832892397,0.16130017476849517,-0.5613974984872506,-0.16089708589788312,0.48118158224357904,-1.9001575024520818,-1.8043107461650756,0.42825326729793783,-0.31764366513452574,0.27217258219097334,-1.8758758553707962,-1.4298003719502494,-1.7626498428126132,0,0.0,1.0,0.0
978,1,0.5118339403483614,0,-0.10619538709178629,-1.30639932267004,-1.2650794970924784,-1.6611030150156736,0.48118158224357904,1.1505890696793812,0.4483557145678834,-0.3562370556512063,0.44647388390210063,1.1127302788894708,1.3027666175103296,0.2722416159674334,1.2881049368379653,0,0.0,1.0,0.0
979,1,0.04194743922198185,1,2.4988913405702626,-0.5725495739507724,-0.5613974984872506,0.5892058786610122,0.48118158224357904,0.3879024266465155,1.199244534812203,-0.3562370556512063,0.44647388390210063,1.1127302788894708,0.5081059992900481,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
980,1,0.24332736827614448,1,0.4269522909314269,0.8951499234877628,0.8459664987232046,0.5892058786610122,-0.2580741901386287,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,1.3027666175103296,1.1232626099262748,1.2881049368379653,1,1.0,0.0,0.0
981,1,0.713213869402524,1,0.7879275077948501,1.6289996722070303,1.5496484973284324,0.5892058786610122,1.2204373546257867,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,0.27217258219097334,-0.2865546189302333,1.1232626099262748,1.2881049368379653,1,1.0,0.0,0.0
982,1,1.1831003705289034,1,-1.0296658605852052,0.8951499234877628,0.142284500117977,-1.6611030150156736,0.48118158224357904,-0.3747842163863503,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,-0.23727245298732386,0,0.0,1.0,0.0
983,1,1.1159737275108492,0,-0.5747783921800782,-1.30639932267004,-1.2650794970924784,-0.9110000504567783,-1.7365857349030442,-1.137470859419216,-1.053421925920756,0.42825326729793783,-0.31764366513452574,0.27217258219097334,-0.2865546189302333,1.1232626099262748,-0.9999611478999685,0,0.0,1.0,0.0
984,1,1.1831003705289034,1,-0.6452125808363559,1.6289996722070303,1.5496484973284324,0.5892058786610122,1.2204373546257867,1.1505890696793812,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,-0.2865546189302333,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
985,0,-1.434838707175211,1,0.9317306429680837,1.6289996722070303,1.5496484973284324,1.3393088432199074,1.2204373546257867,1.1505890696793812,1.199244534812203,0.42825326729793783,0.44647388390210063,-0.568385114507524,1.3027666175103296,1.1232626099262748,1.2881049368379653,1,1.0,0.0,0.0
986,1,-0.49506570492245183,1,1.9393308418009454,1.6289996722070303,1.5496484973284324,0.5892058786610122,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,-1.0817612141711521,0.27217258219097334,0.5081059992900481,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
987,1,0.24332736827614448,0,-0.9318405985625972,0.8951499234877628,0.8459664987232046,1.3393088432199074,-0.9973299625208364,-0.3747842163863503,-1.053421925920756,-1.1407273786003505,0.44647388390210063,-1.4089428112060216,-1.0812152371505148,-1.4298003719502494,-0.9999611478999685,0,0.0,1.0,0.0
988,1,1.9214934437274998,1,-0.29695464803587174,-0.5725495739507724,-1.2650794970924784,-1.6611030150156736,0.48118158224357904,-0.3747842163863503,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,0.5081059992900481,-1.4298003719502494,0.5254162419253208,0,1.0,0.0,0.0
989,1,1.2502270135469578,0,-0.8731454413490324,-0.5725495739507724,-0.5613974984872506,1.3393088432199074,1.2204373546257867,0.3879024266465155,-1.8043107461650756,-1.9252177015494945,-1.0817612141711521,-2.249500507904519,0.5081059992900481,-2.2808213659090906,0.5254162419253208,0,0.0,1.0,0.0
990,1,0.3104540112941987,1,2.169220207554074,1.6289996722070303,0.8459664987232046,-0.9110000504567783,1.2204373546257867,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,-0.2865546189302333,0.2722416159674334,0.5254162419253208,1,1.0,0.0,0.0
991,0,-1.2334587781210482,1,-0.979774976953675,1.6289996722070303,1.5496484973284324,-0.9110000504567783,1.2204373546257867,-1.137470859419216,-1.053421925920756,-1.1407273786003505,0.44647388390210063,-2.249500507904519,-0.2865546189302333,-0.578779377991408,-0.9999611478999685,1,1.0,0.0,0.0
992,1,1.1159737275108492,0,-0.21282492269642891,0.16130017476849517,0.142284500117977,-1.6611030150156736,-0.2580741901386287,-1.9001575024520818,-1.8043107461650756,1.212743590247082,-0.31764366513452574,0.27217258219097334,-1.0812152371505148,0.2722416159674334,-1.7626498428126132,0,0.0,1.0,0.0
993,0,-1.3005854211391024,1,-0.9680359455109621,-2.0402490713893076,-1.968761495697706,-0.16089708589788312,-2.475841507285252,-0.3747842163863503,-0.30253310567643626,0.42825326729793783,-1.0817612141711521,1.1127302788894708,-0.2865546189302333,0.2722416159674334,-0.23727245298732386,1,0.0,1.0,0.0
994,1,2.122873372781662,1,-1.0492309129897266,-0.5725495739507724,-0.5613974984872506,-0.16089708589788312,-0.2580741901386287,0.3879024266465155,1.199244534812203,1.212743590247082,1.210591432938727,-0.568385114507524,-0.2865546189302333,1.1232626099262748,-0.9999611478999685,1,1.0,0.0,0.0
995,1,0.04194743922198185,0,0.09336814743433387,0.8951499234877628,0.8459664987232046,-1.6611030150156736,0.48118158224357904,-1.9001575024520818,-1.8043107461650756,0.42825326729793783,-1.0817612141711521,0.27217258219097334,1.3027666175103296,1.1232626099262748,-1.7626498428126132,0,0.0,1.0,0.0
996,1,-0.226559132850235,1,2.0655254298101093,0.16130017476849517,-0.5613974984872506,-0.9110000504567783,0.48118158224357904,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,-0.31764366513452574,-0.568385114507524,0.5081059992900481,-0.578779377991408,-0.9999611478999685,0,1.0,0.0,0.0
997,1,-1.7033452792474277,0,0.22543225116485455,1.6289996722070303,1.5496484973284324,0.5892058786610122,1.2204373546257867,0.3879024266465155,0.4483557145678834,1.212743590247082,-1.0817612141711521,1.1127302788894708,0.5081059992900481,1.1232626099262748,0.5254162419253208,1,1.0,0.0,0.0
998,1,2.1900000157997166,1,0.626515825457547,-0.5725495739507724,-1.2650794970924784,-0.16089708589788312,0.48118158224357904,0.3879024266465155,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,-1.8758758553707962,-1.4298003719502494,0.5254162419253208,0,1.0,0.0,0.0
999,1,1.9214934437274998,1,0.8182533390218586,0.16130017476849517,1.5496484973284324,-0.9110000504567783,-0.9973299625208364,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,0.44647388390210063,-0.568385114507524,-1.0812152371505148,-0.578779377991408,0.5254162419253208,0,1.0,0.0,0.0
1000,1,-0.09230584681412657,1,1.365096553728237,-1.30639932267004,-1.2650794970924784,1.3393088432199074,1.2204373546257867,1.1505890696793812,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,1.3027666175103296,0.2722416159674334,1.2881049368379653,1,1.0,0.0,0.0
1001,1,-1.166332135102994,0,-0.013261388170308764,0.16130017476849517,0.142284500117977,0.5892058786610122,-0.2580741901386287,0.3879024266465155,0.4483557145678834,1.212743590247082,-1.8458787632077784,-2.249500507904519,-1.0812152371505148,0.2722416159674334,0.5254162419253208,0,0.0,1.0,0.0
1002,1,-2.106105137355753,0,-0.47108361443611385,1.6289996722070303,1.5496484973284324,-0.16089708589788312,1.2204373546257867,-0.3747842163863503,-0.30253310567643626,-0.3562370556512063,-1.0817612141711521,1.1127302788894708,-0.2865546189302333,1.1232626099262748,-0.23727245298732386,1,0.0,1.0,0.0
1003,1,1.317353656565012,1,-0.6276040336722865,-0.5725495739507724,0.8459664987232046,-1.6611030150156736,-0.2580741901386287,-0.3747842163863503,-1.053421925920756,-1.1407273786003505,-1.0817612141711521,-1.4089428112060216,-1.8758758553707962,-1.4298003719502494,-0.23727245298732386,0,0.0,1.0,0.0
1004,0,-1.5690919932113192,1,-0.15021675500195986,0.8951499234877628,0.8459664987232046,-1.6611030150156736,0.48118158224357904,-1.9001575024520818,-1.8043107461650756,1.212743590247082,-1.0817612141711521,0.27217258219097334,0.5081059992900481,0.2722416159674334,-1.7626498428126132,0,0.0,1.0,0.0
1005,0,0.3104540112941987,1,-0.8447761153624761,0.16130017476849517,0.142284500117977,0.5892058786610122,-0.2580741901386287,0.3879024266465155,0.4483557145678834,1.212743590247082,0.44647388390210063,0.27217258219097334,1.3027666175103296,1.1232626099262748,0.5254162419253208,0,1.0,0.0,0.0
1006,1,-1.5690919932113192,0,-0.7802114424275548,-0.5725495739507724,1.5496484973284324,1.3393088432199074,1.2204373546257867,1.1505890696793812,1.199244534812203,0.42825326729793783,-1.0817612141711521,0.27217258219097334,-0.2865546189302333,0.2722416159674334,1.2881049368379653,0,0.0,0.0,1.0
1007,1,0.4447072973303071,1,1.7162892443893993,-1.30639932267004,-1.2650794970924784,-0.16089708589788312,0.48118158224357904,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,-0.2865546189302333,0.2722416159674334,1.2881049368379653,1,1.0,0.0,0.0
1008,1,-0.226559132850235,0,-0.0915215977883951,-0.5725495739507724,-0.5613974984872506,-1.6611030150156736,-0.9973299625208364,-1.9001575024520818,-1.8043107461650756,-1.1407273786003505,-0.31764366513452574,-1.4089428112060216,0.5081059992900481,-0.578779377991408,-1.7626498428126132,0,0.0,1.0,0.0
1009,1,0.3775806543122529,1,-0.31945445830107155,-0.5725495739507724,-0.5613974984872506,-0.9110000504567783,1.2204373546257867,1.1505890696793812,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,1.3027666175103296,1.1232626099262748,1.2881049368379653,1,1.0,0.0,0.0
1010,1,0.17620072525809027,1,2.3237841215497945,0.8951499234877628,0.8459664987232046,-0.16089708589788312,1.2204373546257867,0.3879024266465155,0.4483557145678834,0.42825326729793783,0.44647388390210063,0.27217258219097334,0.5081059992900481,0.2722416159674334,-0.23727245298732386,1,1.0,0.0,0.0
1011,0,-0.6293189909585603,1,-0.5503220766744262,0.16130017476849517,0.8459664987232046,0.5892058786610122,-1.7365857349030442,-1.9001575024520818,-1.053421925920756,-0.3562370556512063,-0.31764366513452574,-0.568385114507524,-1.8758758553707962,-2.2808213659090906,-1.7626498428126132,0,1.0,0.0,0.0
1012,1,-0.6964456339766145,1,2.532151929657949,0.16130017476849517,0.142284500117977,1.3393088432199074,1.2204373546257867,1.1505890696793812,1.199244534812203,1.212743590247082,0.44647388390210063,1.1127302788894708,-0.2865546189302333,0.2722416159674334,1.2881049368379653,1,1.0,0.0,0.0
1013,1,1.7872401576913914,1,-1.0766219863560569,1.6289996722070303,0.142284500117977,-0.16089708589788312,-1.7365857349030442,-1.9001575024520818,1.199244534812203,1.212743590247082,1.210591432938727,1.1127302788894708,-0.2865546189302333,1.1232626099262748,0.5254162419253208,1,0.0,1.0,0.0
1014,1,0.713213869402524,0,-1.042383144648144,0.16130017476849517,0.142284500117977,-1.6611030150156736,-1.7365857349030442,-1.137470859419216,-1.8043107461650756,-1.9252177015494945,-0.31764366513452574,-2.249500507904519,-0.2865546189302333,-2.2808213659090906,-1.7626498428126132,0,0.0,1.0,0.0
1015,0,-0.6293189909585603,1,-0.3605410683505669,0.16130017476849517,0.142284500117977,-1.6611030150156736,-0.2580741901386287,-1.9001575024520818,-1.8043107461650756,1.212743590247082,-0.31764366513452574,0.27217258219097334,1.3027666175103296,0.2722416159674334,-1.7626498428126132,0,1.0,0.0,0.0
